record_type,ring_no,scheme,scheme2,ring_no2,species_name,age,pulli_ringed,pulli_alive,sex,sexing_method,provisional_sex,breeding_condition,visit_date,capture_time,location_name,gridRef,habitat_1,habitat_2,status_code_1,status_code_2,lure_code_1,lure_code_2,wing_length,weight,date_measured,time_w,condition,moult_code,alula,old_greater_coverts,primary_moult,primary_covert_moult_scores,secondary_moult_scores,finding_condition,finding_circumstances,capture_method,metal_mark_info,ringer_initials,ringer_check_initials,processor_initials,extractor_initials,wing_initials,colour_mark_info,metal_mark_position,fatCombined,pectoral_muscle,body_moult,greater_covert_moult_scores,alula_moult_scores,carpal_covert_moult,wing_point,primary_length,bill_length_method,bill_length,head_bill_length,bill_depth_method,bill_depth,tarsus_length_method,tail_moult_scores,tarsus_length,tail_length,claw_length,plumage,tail_diff,lesser_median_covert_moult,underwing_covert_moult,head_moult,upperparts_moult,underparts_moult,permit_no,pullus_stage,extra_text,date_accuracy,left_leg_below,right_leg_below,left_leg_above,right_leg_above,neck_collar,left_wing_tag,right_wing_tag,nasal_saddle,sample_processed,high_tide_time,finder_name,own,own2,userc1,userc2,email,userc3,userc4,userc5,userv1,userv2,userv3,userv4,userv5,l_primary_moult_scores,l_secondary_moult_scores,l_tail_moult_scores,l_primary_covert_moult_scores,l_greater_covert_moult_scores,l_carpal_covert_moult,l_alula_moult_scores,toe_span
N,ANE7681,GBT,,,Blackcap,5,,,F,P,U,0,23/04/2019,09:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,74,16.7,23/04/2019,09:00,N,O,,,,,,0,--,M,N,-,-,ARH,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7680,GBT,,,Blackcap,5,,,F,P,U,0,23/04/2019,09:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,74,17.1,23/04/2019,09:00,N,O,,,,,,0,--,M,N,-,-,MYM,-,,-,U,B2,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7679,GBT,,,Blackcap,5,,,F,P,U,0,23/04/2019,08:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,76,18.4,23/04/2019,08:00,N,O,,,,,,0,--,M,N,-,-,SGK,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7678,GBT,,,Blackcap,5,,,F,P,U,0,23/04/2019,08:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,73,15.9,23/04/2019,08:00,N,O,,,,,,0,--,M,N,MYM,-,MYM,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7677,GBT,,,Lesser Whitethroat,4,,,U,U,U,0,23/04/2019,08:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,65,11.2,23/04/2019,08:00,N,O,,,,,,0,--,M,N,-,-,ARH,-,,-,U,B1,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7676,GBT,,,Blackcap,5,,,F,P,U,0,23/04/2019,08:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,75,16.8,23/04/2019,08:00,N,O,,,,,,0,--,M,N,SGK,-,SGK,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7675,GBT,,,Blackcap,6,,,F,P,U,0,23/04/2019,08:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,76,16.3,23/04/2019,08:00,N,O,,,,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7674,GBT,,,Lesser Whitethroat,6,,,U,U,U,0,23/04/2019,08:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,64,10.8,23/04/2019,08:00,N,O,,,,,,0,--,M,N,SGK,-,SGK,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7673,GBT,,,Lesser Whitethroat,5,,,U,U,U,0,23/04/2019,08:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,65,11.3,23/04/2019,08:00,N,O,,,,,,0,--,M,N,-,-,MYM,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7672,GBT,,,Whitethroat,6,,,M,P,U,0,23/04/2019,08:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,77,13,23/04/2019,08:00,N,O,,,,,,0,--,M,N,-,-,SGK,-,,-,U,B1,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7671,GBT,,,Great Tit,6,,,M,P,U,C,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,77,18.8,23/04/2019,07:00,N,O,,,,,,0,--,M,N,MYM,-,MYM,-,MYM,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25425,GBT,,,Linnet,4,,,M,P,U,C,17/04/2019,10:50,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,82,17,17/04/2019,10:50,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25424,GBT,,,Linnet,4,,,M,P,U,C,17/04/2019,09:50,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,78,18.7,17/04/2019,09:50,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25423,GBT,,,Linnet,5,,,F,P,U,1,17/04/2019,09:50,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,78,17.4,17/04/2019,09:50,N,O,,1,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25422,GBT,,,Linnet,4,,,F,P,U,1,17/04/2019,09:50,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,78,17.7,17/04/2019,09:50,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25421,GBT,,,Great Tit,4,,,F,P,U,2,17/04/2019,09:00,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,72,22.2,17/04/2019,09:00,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25420,GBT,,,Wheatear,5,,,M,P,U,0,17/04/2019,08:20,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,104,25.9,17/04/2019,08:20,N,O,,,,,,0,--,M,N,BJS,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25419,GBT,,,Linnet,4,,,M,P,U,C,17/04/2019,08:20,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,80,17.3,17/04/2019,08:20,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25418,GBT,,,Linnet,4,,,M,P,U,C,17/04/2019,07:40,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,80,19.2,17/04/2019,07:40,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25417,GBT,,,Linnet,4,,,M,P,U,0,17/04/2019,07:40,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,80,18.4,17/04/2019,07:40,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,RV27647,GBT,,,Song Thrush,6,,,M,C,U,C,17/04/2019,07:30,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,115,74.6,17/04/2019,07:30,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25416,GBT,,,Linnet,4,,,M,P,U,C,17/04/2019,07:00,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,81,18.6,17/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25415,GBT,,,Linnet,4,,,F,P,U,1,17/04/2019,07:00,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,79,19.2,17/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25414,GBT,,,Linnet,4,,,M,P,U,C,17/04/2019,07:00,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,84,18.6,17/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,JJP974,GBT,,,Wren,5,,,M,C,U,C,17/04/2019,07:00,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,49,11.6,17/04/2019,07:00,N,O,,,,,,8,20,M,-,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
N,JK25413,GBT,,,Great Tit,5,,,M,P,U,C,17/04/2019,06:50,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,77,17.5,17/04/2019,06:50,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25412,GBT,,,Linnet,4,,,F,P,U,0,17/04/2019,06:40,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,77,17,17/04/2019,06:40,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25411,GBT,,,Linnet,4,,,M,P,U,C,17/04/2019,06:40,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,82,19,17/04/2019,06:40,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25410,GBT,,,Linnet,4,,,M,P,U,C,17/04/2019,06:40,IOGN (Isle of Grain New),TQ8778,B7,--,U,U,U,U,81,16.5,17/04/2019,06:40,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JVE609,GBT,,,Wren,5,,,U,U,U,0,14/04/2019,11:10,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,49,10.7,14/04/2019,11:10,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25409,GBT,,,Whitethroat,4,,,U,U,U,0,14/04/2019,11:00,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,73,13.2,14/04/2019,11:00,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25408,GBT,,,Blackcap,6,,,M,P,U,C,14/04/2019,10:40,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,72,16.5,14/04/2019,10:40,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JVE608,GBT,,,Wren,5,,,U,U,U,0,14/04/2019,10:40,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,48,9.9,14/04/2019,10:40,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25407,GBT,,,Goldfinch,5,,,F,P,U,0,14/04/2019,10:40,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,76,14.1,14/04/2019,10:40,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25406,GBT,,,Great Tit,5,,,F,P,U,2,14/04/2019,10:00,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,73,20.5,14/04/2019,10:00,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25405,GBT,,,Chaffinch,5,,,F,P,U,0,14/04/2019,09:20,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,83,22,14/04/2019,09:20,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25404,GBT,,,Robin,4,,,M,C,U,C,14/04/2019,09:00,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,75,18.1,14/04/2019,09:00,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25403,GBT,,,Cetti's Warbler,4,,,M,C,U,C,14/04/2019,07:30,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,62,16,14/04/2019,07:30,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25402,GBT,,,Blackcap,5,,,M,C,U,C,14/04/2019,07:20,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,73,17.2,14/04/2019,07:20,N,O,,1,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,VZ19206,GBT,,,Dunnock,4,,,M,C,U,C,14/04/2019,07:20,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,72,21,14/04/2019,07:20,N,O,,,,,,8,20,M,-,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
N,NY02628,GBT,,,Dunnock,4,,,F,B,U,2,14/04/2019,07:20,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,68,21.1,14/04/2019,07:20,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,JK25401,GBT,,,Robin,5,,,U,U,U,0,14/04/2019,06:50,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,74,20.3,14/04/2019,06:50,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,VZ19296,GBT,,,Dunnock,4,,,M,C,U,C,14/04/2019,06:50,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,72,20.8,14/04/2019,06:50,N,O,,,,,,8,20,M,-,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
N,JVE607,GBT,,,Wren,5,,,M,C,U,C,14/04/2019,06:50,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,49,10.7,14/04/2019,06:50,N,O,,,,,,0,--,M,N,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,VZ19267,GBT,,,Dunnock,4,,,M,C,U,C,14/04/2019,06:40,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,68,21,14/04/2019,06:40,N,O,,,,,,8,20,M,-,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
S,VZ19297,GBT,,,Dunnock,4,,,F,B,U,2,14/04/2019,06:40,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,71,22.2,14/04/2019,06:40,N,O,,,,,,8,20,M,-,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
S,JJP974,GBT,,,Wren,5,,,M,C,U,C,14/04/2019,06:40,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,49,11,14/04/2019,06:40,N,O,,,,,,8,20,M,-,-,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
S,JJP969,GBT,,,Wren,5,,,M,C,U,C,14/04/2019,06:00,IOGO (Isle of Grain Old),TQ8777,B7,--,U,U,U,U,52,10.3,14/04/2019,06:00,N,O,,,,,,8,20,M,-,BJS,-,BJS,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
N,ANE7670,GBT,,,Great Tit,5,,,F,P,U,3,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,74,20.2,23/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7669,GBT,,,Blackcap,5,,,F,P,U,0,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,74,15.3,23/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,MYM,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7668,GBT,,,Blackcap,5,,,M,P,U,C,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,74,16.2,23/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7667,GBT,,,Blue Tit,5,,,F,B,U,3,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,61,12.2,23/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,SGK,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7666,GBT,,,Blackcap,5,,,M,P,U,C,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,73,16.2,23/04/2019,07:00,N,O,,,,,,0,--,M,N,MYM,-,MYM,-,MYM,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7665,GBT,,,Blackcap,5,,,F,P,U,0,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,72,15.7,23/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,SGK,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7664,GBT,,,Blackcap,5,,,F,P,U,1,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,74,19.8,23/04/2019,07:00,N,O,,,,,,0,--,M,N,MYM,-,MYM,-,MYM,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7663,GBT,,,Blackcap,5,,,M,P,U,0,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,75,17.1,23/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,SGK,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7662,GBT,,,Blackcap,6,,,F,P,U,0,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,77,16.8,23/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,MYM,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7661,GBT,,,Blackcap,6,,,M,P,U,C,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,76,16.3,23/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,SGK,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7660,GBT,,,Blackcap,5,,,M,P,U,C,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,75,16.2,23/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,MYM,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7659,GBT,,,Blackcap,4,,,F,P,U,1,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,75,18.5,23/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,MYM,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7658,GBT,,,Robin,5,,,F,B,U,3,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,74,25.1,23/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7657,GBT,,,Whitethroat,5,,,U,U,U,0,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,71,12.8,23/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,SGK,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7656,GBT,,,Blue Tit,5,,,F,B,U,3,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,61,12.7,23/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7655,GBT,,,Whitethroat,5,,,M,P,U,C,23/04/2019,07:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,71,12.5,23/04/2019,07:00,N,O,,,,,,0,--,M,N,-,-,MYM,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7654,GBT,,,Blackcap,5,,,F,P,U,0,23/04/2019,06:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,74,17.6,23/04/2019,06:00,N,O,,,,,,0,--,M,N,-,-,MYM,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7653,GBT,,,Blackcap,5,,,M,P,U,0,23/04/2019,06:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,74,17.2,23/04/2019,06:00,N,O,,,,,,0,--,M,N,-,-,SGK,-,,-,U,B0,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7652,GBT,,,Nightingale,6,,,U,U,U,0,23/04/2019,06:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,86,20.2,23/04/2019,06:00,N,O,,,,,,0,--,M,N,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,ANE7651,GBT,,,Nightingale,6,,,U,U,U,0,23/04/2019,06:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,82,18.5,23/04/2019,06:00,N,O,,,,,,0,--,M,N,-,-,SGK,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,S255470,GBT,,,Bullfinch,6,,,F,P,U,1,23/04/2019,11:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,81,23.6,23/04/2019,11:00,N,O,,,,,,8,20,M,-,-,-,MYM,-,,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
S,KKJ615,GBT,,,Wren,6,,,M,C,U,C,23/04/2019,10:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,49,10.5,23/04/2019,10:00,N,O,,,,,,8,20,M,-,-,-,ARH,-,ARH,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
S,NZ03989,GBT,,,Dunnock,4,,,F,B,U,3,23/04/2019,10:00,LOD (Lodge Hill),TQ7673,B7,--,U,U,U,U,71,21.2,23/04/2019,10:00,N,O,,,,,,8,20,M,-,-,-,ARH,-,ARH,-,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
